時間,timeStep,TSPS,cube0PosX,cube0PosY,cube0PosZ,cube0RotX,cube0RotY,cube0RotZ,cube0VelX,cube0VelY,cube0VelZ,cube0AngVelX,cube0AngVelY,cube0AngVelZ,cube0Density,cube0Mass,cube0HWD,cube0SF,cube0DF,cube0CR,cube1PosX,cube1PosY,cube1PosZ,cube1RotX,cube1RotY,cube1RotZ,cube1VelX,cube1VelY,cube1VelZ,cube1AngVelX,cube1AngVelY,cube1AngVelZ,cube1Density,cube1Mass,cube1HWD,cube1SF,cube1DF,cube1CR,cube2PosX,cube2PosY,cube2PosZ,cube2RotX,cube2RotY,cube2RotZ,cube2VelX,cube2VelY,cube2VelZ,cube2AngVelX,cube2AngVelY,cube2AngVelZ,cube2Density,cube2Mass,cube2HWD,cube2SF,cube2DF,cube2CR,,並進バネ,並進ダンパ,回転バネ,回転ダンパ,floorDF,floorSF,floorCR,
0.48173,0.032792,0,-2.00031,0.298694,5.30788e-05,0.00129214,0.00171292,-0.0427554,-0.00421594,0.00428968,0.00124217,0.0045207,0.00637027,-0.0321291,500,62.5,0.5,100,100,0,2.00023,0.299063,-4.15984e-05,-0.000983963,0.000851764,0.0383186,-0.00016017,0.0139238,0.000166329,-0.00579219,0.00394871,0.0304798,500,62.5,0.5,100,100,0,1.11697e-07,0.5,3.57167e-09,-9.97973e-06,3.83585e-07,3.49493e-05,-0.000162612,-2.63104e-05,0.000100707,7.79623e-05,-2.23874e-06,8.65669e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.51183,0.0301,0,-2.00024,0.298692,4.51227e-05,0.000985788,0.00118019,-0.0420656,-0.00115607,0.00139081,0.00059738,0.00346671,0.00513171,-0.0295519,500,62.5,0.5,100,100,0,2.00015,0.299021,-2.63194e-05,-0.000297523,0.000504325,0.0382746,-0.00248188,0.00738517,0.000632894,-0.00229263,0.00231966,0.0288336,500,62.5,0.5,100,100,0,9.20896e-08,0.5,1.2833e-08,-6.01952e-06,-2.3897e-08,4.26417e-05,-0.000164374,-2.73419e-05,0.000100899,7.45497e-05,-2.28409e-06,8.4934e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.540294,0.028464,0,-2.00017,0.298667,3.49021e-05,0.000812759,0.00103592,-0.0406914,0.000731708,-0.00072783,0.000126358,0.00303473,0.00434501,-0.0244382,500,62.5,0.5,100,100,0,2.00008,0.29894,-1.23951e-05,0.000578305,9.31273e-05,0.0361005,-0.00340352,0.00250852,0.000816266,-0.00114812,0.000969321,0.0207604,500,62.5,0.5,100,100,0,1.10159e-07,0.5,8.17204e-09,-1.36762e-05,2.27962e-06,3.11337e-05,-0.000163055,-2.63382e-05,0.000100487,7.80999e-05,-2.27675e-06,8.61963e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.567805,0.027511,0,-2.00011,0.298633,2.4264e-05,0.000764504,0.000758822,-0.0393076,0.00169314,-0.00188835,-0.00017538,0.00265905,0.00309868,-0.0196991,500,62.5,0.5,100,100,0,2.00003,0.298847,-1.81508e-06,0.000295413,-4.49149e-05,0.0341525,-0.00331341,-0.000572436,0.000776556,-0.00193187,0.000370849,0.0140206,500,62.5,0.5,100,100,0,3.48459e-08,0.5,4.08756e-08,3.25422e-06,1.87432e-06,5.65069e-05,-0.000163739,-2.8905e-05,0.000100869,6.8508e-05,-2.24448e-06,8.02503e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.593732,0.025927,0,-2.00006,0.298602,1.47406e-05,0.000654987,0.000516945,-0.0386087,0.00183445,-0.00222273,-0.000334944,0.00202281,0.00217377,-0.0160035,500,62.5,0.5,100,100,0,1.99999,0.298761,4.87194e-06,0.000231637,-6.68881e-05,0.0330587,-0.00273495,-0.00202316,0.000592345,-0.00113021,4.51957e-05,0.00853606,500,62.5,0.5,100,100,0,5.06155e-08,0.5,2.10792e-08,-3.72043e-06,1.37916e-06,4.4252e-05,-0.000163922,-2.78246e-05,9.96608e-05,7.27887e-05,-2.30535e-06,8.39827e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.618935,0.025203,0,-2.00003,0.298579,7.18861e-06,0.000425066,0.000390217,-0.0376763,0.00155061,-0.00200147,-0.000375818,0.00147973,0.00154549,-0.0122528,500,62.5,0.5,100,100,0,1.99997,0.298692,7.82854e-06,0.000658449,-4.88395e-05,0.0321347,-0.00188174,-0.00231065,0.000346209,5.1803e-05,-6.9612e-05,0.00382299,500,62.5,0.5,100,100,0,1.56433e-07,0.5,1.695e-08,-1.1309e-05,-6.49564e-08,3.1831e-05,-0.000162845,-2.63323e-05,0.000100881,7.79668e-05,-2.23564e-06,8.68759e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.645406,0.026471,0,-2.00001,0.298566,1.76721e-06,0.000406832,0.000264835,-0.0372585,0.00107871,-0.00142185,-0.000342656,0.0014213,0.00098022,-0.010179,500,62.5,0.5,100,100,0,1.99997,0.298644,7.87199e-06,0.000820948,-4.98553e-05,0.0316182,-0.0010219,-0.00191021,0.000117679,9.39731e-05,-0.000130542,0.000787269,500,62.5,0.5,100,100,0,1.93473e-08,0.5,5.25468e-08,1.90427e-05,4.09557e-06,7.42606e-05,-0.000164565,-2.92105e-05,0.000100896,6.76752e-05,-2.27679e-06,7.97126e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.669328,0.023922,0,-2,0.298561,-1.60747e-06,0.00041168,0.000222305,-0.0370474,0.000593757,-0.000848896,-0.00027099,0.00116066,0.000789524,-0.00874862,500,62.5,0.5,100,100,0,1.99997,0.298614,6.10428e-06,0.00072326,-4.39977e-05,0.0314054,-0.000331359,-0.00121859,-5.6875e-05,-6.30996e-05,-1.20844e-05,-0.0010792,500,62.5,0.5,100,100,0,9.60506e-08,0.5,-2.78789e-08,-4.05837e-06,-2.51899e-07,4.62024e-05,-0.000164901,-2.75807e-05,9.79102e-05,7.41944e-05,-2.39917e-06,8.66429e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.69514,0.025812,0,-1.99999,0.298563,-3.29044e-06,0.000279387,0.00021486,-0.0368625,0.00018315,-0.000307909,-0.000185019,0.000786355,0.000715114,-0.00767606,500,62.5,0.5,100,100,0,1.99998,0.2986,3.54103e-06,0.000766399,2.81976e-05,0.0313078,0.000167453,-0.000418733,-0.000167045,0.000201185,0.000204296,-0.00201205,500,62.5,0.5,100,100,0,1.27373e-07,0.5,-6.06288e-08,-1.07621e-05,3.03823e-06,3.37664e-05,-0.000164032,-2.65535e-05,9.95423e-05,7.73605e-05,-2.33209e-06,8.71262e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.7194,0.02426,0,-2,0.298568,-3.74266e-06,0.000240987,0.000265255,-0.0367607,-7.20797e-05,3.15482e-05,-0.00010466,0.000746443,0.000711189,-0.00732735,500,62.5,0.5,100,100,0,1.99999,0.298596,9.64031e-07,0.000861552,8.35139e-05,0.031326,0.000461846,0.000224387,-0.000216486,0.000301078,0.000329051,-0.00199907,500,62.5,0.5,100,100,0,4.53143e-08,0.5,2.24264e-09,2.17887e-06,-1.50578e-07,6.21724e-05,-0.000163897,-2.83618e-05,0.00010249,7.07229e-05,-2.20278e-06,8.11265e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.744146,0.024746,0,-2,0.298574,-3.46738e-06,0.000250419,0.000232005,-0.036627,-0.000217712,0.000272278,-4.05838e-05,0.000706012,0.000660899,-0.00700779,500,62.5,0.5,100,100,0,1.99999,0.298599,-1.07036e-06,0.000826489,4.30482e-05,0.0314671,0.000499364,0.000679205,-0.000205168,0.000115747,0.000167577,-0.00129687,500,62.5,0.5,100,100,0,5.37998e-09,0.5,8.74197e-09,-4.83388e-06,1.2285e-06,5.01027e-05,-0.000164537,-2.81907e-05,0.000100709,7.17906e-05,-2.29117e-06,8.28938e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.764748,0.020602,0,-2,0.29858,-2.75579e-06,0.000199672,0.000278709,-0.0366901,-0.000246891,0.000332577,-1.67842e-07,0.000567499,0.000845883,-0.00718513,500,62.5,0.5,100,100,0,2,0.298604,-2.3666e-06,0.00077813,2.21677e-05,0.031777,0.000420284,0.000907324,-0.000169528,2.4516e-05,0.000283422,-0.000396598,500,62.5,0.5,100,100,0,1.12204e-07,0.5,-2.57715e-08,-1.19992e-05,1.68226e-06,3.75505e-05,-0.00016302,-2.65375e-05,9.95159e-05,7.72372e-05,-2.28813e-06,8.69805e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.783669,0.018921,0,-2,0.298584,-1.99716e-06,0.000203665,0.00030056,-0.0365541,-0.000237853,0.00029939,2.02571e-05,0.000561234,0.000843382,-0.00687672,500,62.5,0.5,100,100,0,2,0.298609,-2.98023e-06,0.000770417,5.41795e-05,0.0319277,0.000300673,0.000959106,-0.000123574,4.57116e-05,0.000373723,0.000109849,500,62.5,0.5,100,100,0,7.98898e-08,0.5,-4.79956e-08,-7.51863e-06,2.2157e-06,4.51679e-05,-0.000164743,-2.72863e-05,9.95422e-05,7.47217e-05,-2.34909e-06,8.56538e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.804091,0.020422,0,-2,0.298586,-1.34436e-06,0.000199863,0.000278412,-0.0366241,-0.000188795,0.000258784,2.31843e-05,0.000443722,0.000791912,-0.00678298,500,62.5,0.5,100,100,0,2,0.298613,-3.01099e-06,0.000799571,5.36281e-05,0.0320795,0.000148404,0.000875502,-7.82517e-05,9.1513e-05,0.000292909,0.000774705,500,62.5,0.5,100,100,0,1.60439e-07,0.5,5.59293e-08,-1.06129e-05,6.81538e-07,2.81757e-05,-0.000161166,-2.92235e-05,0.000104073,6.68073e-05,-2.01196e-06,7.75222e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.827324,0.023233,0,-2,0.298588,-8.73697e-07,0.00014823,0.000244451,-0.0363327,-0.000126056,0.00027167,1.60374e-05,0.000322007,0.000826573,-0.0060765,500,62.5,0.5,100,100,0,2,0.298614,-2.66135e-06,0.00077739,2.81189e-05,0.0319738,-3.68123e-06,0.000780793,-3.45453e-05,-1.88569e-05,0.000125204,0.000982757,500,62.5,0.5,100,100,0,6.4706e-08,0.5,3.56534e-08,5.06154e-06,1.24916e-06,5.51625e-05,-0.000164674,-2.8872e-05,9.87804e-05,6.90597e-05,-2.36062e-06,8.16455e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.845697,0.018373,0,-2,0.298589,-5.50974e-07,0.000119494,0.000326469,-0.0363854,-7.00062e-05,0.000239309,7.39548e-06,0.000301348,0.00104264,-0.00628285,500,62.5,0.5,100,100,0,2,0.298615,-2.05285e-06,0.000755128,-5.81099e-05,0.0322969,-0.000117802,0.000684535,5.46577e-07,-3.91634e-05,-1.45875e-05,0.00161637,500,62.5,0.5,100,100,0,6.79618e-08,0.5,4.02754e-08,-2.30515e-06,1.68405e-06,4.31674e-05,-0.000163546,-2.93306e-05,0.000100056,6.7046e-05,-2.24976e-06,8.00456e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.866655,0.020958,0,-2,0.29859,-4.79739e-07,0.000138966,0.000276683,-0.0361921,-1.07645e-05,0.00021304,-1.14377e-05,0.000344034,0.000847413,-0.00589437,500,62.5,0.5,100,100,0,2,0.298615,-1.44429e-06,0.000758957,-3.84021e-05,0.032127,-0.000163023,0.000559462,1.73454e-05,-4.8604e-06,2.14767e-05,0.00137569,500,62.5,0.5,100,100,0,1.13727e-07,0.5,-2.15442e-08,1.93907e-06,2.81571e-07,5.00698e-05,-0.000163536,-2.67252e-05,9.80711e-05,7.66287e-05,-2.36736e-06,8.68507e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.887844,0.021189,0,-2,0.29859,-5.65034e-07,0.000158881,0.000254869,-0.0364238,2.05611e-05,0.00019263,-2.6082e-05,0.000227426,0.000939773,-0.00602944,500,62.5,0.5,100,100,0,2,0.298613,-8.94787e-07,0.000779293,-4.26312e-05,0.0322368,-0.000181614,0.000468482,2.34472e-05,3.51422e-05,-5.10822e-05,0.00176944,500,62.5,0.5,100,100,0,5.92065e-08,0.5,-4.4886e-08,3.46623e-06,8.12284e-07,5.97443e-05,-0.000165441,-2.81784e-05,9.94926e-05,7.17994e-05,-2.36159e-06,8.41409e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.910385,0.022541,0,-2,0.29859,-6.67018e-07,7.64967e-05,0.000336287,-0.036079,3.45127e-05,0.000250921,-3.33076e-05,7.87078e-05,0.00100802,-0.0050891,500,62.5,0.5,100,100,0,2,0.298612,-4.63802e-07,0.000780889,-4.98031e-05,0.0323036,-0.000163028,0.000425523,1.98476e-05,2.35961e-05,-9.54905e-05,0.00171562,500,62.5,0.5,100,100,0,1.07155e-07,0.5,3.56423e-08,1.40578e-05,2.1799e-07,5.87373e-05,-0.000162816,-2.8058e-05,0.000103994,7.18444e-05,-2.09962e-06,8.14165e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.933526,0.023141,0,-2,0.298591,-9.08044e-07,9.57294e-05,0.000243295,-0.0360549,4.55763e-05,0.000250289,-4.1122e-05,0.000160932,0.000847671,-0.00527396,500,62.5,0.5,100,100,0,2,0.29861,-1.65046e-07,0.000774595,-8.73174e-05,0.0321337,-0.000152342,0.000389276,1.96498e-05,2.45571e-05,-0.000244333,0.00146105,500,62.5,0.5,100,100,0,1.09541e-07,0.5,2.01403e-11,4.22705e-06,2.6129e-06,4.85047e-05,-0.00016583,-2.80912e-05,9.96433e-05,7.2707e-05,-2.36592e-06,8.52115e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.953728,0.020202,0,-2,0.298591,-1.04307e-06,0.000102041,0.000277608,-0.0361393,4.23329e-05,0.000235954,-4.66555e-05,0.00011556,0.000969786,-0.00525248,500,62.5,0.5,100,100,0,2,0.298609,1.02719e-08,0.000771434,-9.99304e-05,0.032287,-0.000154872,0.000356717,1.50792e-05,-5.60401e-06,-0.000218593,0.00180492,500,62.5,0.5,100,100,0,5.31253e-08,0.5,-2.12821e-08,-9.32893e-06,1.22585e-06,4.27241e-05,-0.000164904,-2.81249e-05,9.94987e-05,7.20407e-05,-2.35028e-06,8.36866e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.977365,0.023637,0,-2,0.298591,-1.1855e-06,7.72682e-05,0.000319947,-0.0359727,4.59873e-05,0.00025615,-4.66183e-05,5.3283e-05,0.000974565,-0.00476156,500,62.5,0.5,100,100,0,2,0.298608,6.86522e-08,0.000772549,-7.55545e-05,0.0322251,-0.000125175,0.000358594,5.0324e-06,1.62298e-05,-0.000198555,0.00167995,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,-0.000162512,-2.771e-05,0.000101149,7.26493e-05,-2.19891e-06,8.27463e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
0.99641,0.019045,0,-2,0.298591,-1.33057e-06,7.36198e-05,0.000287476,-0.0360074,5.33675e-05,0.000267742,-4.79542e-05,4.42689e-05,0.000928936,-0.00483338,500,62.5,0.5,100,100,0,2,0.298608,6.60364e-08,0.000769545,-0.000107239,0.032314,-0.000119071,0.00036858,2.94355e-06,4.99537e-06,-0.000361386,0.00189666,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.01642,0.020009,0,-2,0.298592,-1.3824e-06,7.40376e-05,0.000323843,-0.0359264,5.27247e-05,0.000262689,-4.42295e-05,1.10612e-05,0.000996502,-0.0046641,500,62.5,0.5,100,100,0,2,0.298607,4.55513e-08,0.000774237,-0.000111565,0.0323384,-9.37309e-05,0.000382397,-1.10342e-06,1.92096e-05,-0.000228858,0.00188735,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.03612,0.019705,0,-2,0.298592,-1.42181e-06,5.41222e-05,0.000306274,-0.0359544,3.32785e-05,0.000273074,-4.37788e-05,-2.26428e-05,0.000897968,-0.00465128,500,62.5,0.5,100,100,0,2,0.298607,-6.08434e-08,0.00077591,-4.54799e-05,0.0322963,-3.87877e-05,0.000409833,-6.7206e-06,2.15215e-05,-0.000167019,0.00183624,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.05717,0.021041,0,-2,0.298592,-1.46313e-06,5.82617e-05,0.000263257,-0.0359601,4.43277e-05,0.000263633,-4.52611e-05,-3.11006e-05,0.000875903,-0.00461139,500,62.5,0.5,100,100,0,2,0.298607,-1.05584e-07,0.00078116,-8.26101e-05,0.032318,-2.4344e-05,0.000386612,-7.94431e-06,1.585e-05,-0.000293055,0.00209309,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.07893,0.021763,0,-2,0.298592,-1.45159e-06,4.92622e-05,0.00030398,-0.0359225,5.29923e-05,0.000259348,-4.62088e-05,-6.42228e-05,0.00100641,-0.00445744,500,62.5,0.5,100,100,0,2,0.298607,-1.54634e-07,0.000775059,-0.000107361,0.0324475,-2.95962e-05,0.000371736,-6.31944e-06,-9.7202e-06,-0.000320283,0.00226599,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.10153,0.0226,0,-2,0.298592,-1.46619e-06,3.80375e-05,0.000336258,-0.0357988,2.41041e-05,0.00025862,-4.35819e-05,-7.84444e-05,0.00102781,-0.00432569,500,62.5,0.5,100,100,0,2,0.298607,-1.86703e-07,0.000765719,-8.67888e-05,0.0323188,-2.93633e-05,0.000354263,-6.87411e-06,-2.9843e-05,-0.000219097,0.00201054,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.12475,0.023218,0,-2,0.298592,-1.48889e-06,4.11898e-05,0.000295202,-0.0359309,4.96552e-06,0.000266832,-4.59437e-05,-6.60076e-05,0.000877351,-0.00450336,500,62.5,0.5,100,100,0,2,0.298606,-2.32678e-07,0.000759788,-7.07116e-05,0.0323834,-9.9766e-06,0.000355802,-9.15301e-06,-2.8851e-05,-0.000289225,0.00222411,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
1.14647,0.021722,0,-2,0.298592,-1.51974e-06,3.81829e-05,0.000264031,-0.0357778,5.24548e-07,0.000310786,-4.97025e-05,-8.31803e-05,0.000881197,-0.00420722,500,62.5,0.5,100,100,0,2,0.298606,-2.25545e-07,0.000767331,-0.000118507,0.0323835,3.36253e-06,0.000361312,-7.12713e-06,3.81054e-06,-0.000325801,0.00218357,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
